timestamp,sensor_1,sensor_2,sensor_3
1544194024376,0,0.4174,0.499511
1544194024486,0,0.4174,0.491691
1544194024593,0,0.4174,0.471163
1544194024700,0,0.4174,0.466276
1544194024813,0,0.4174,0.609971
1544194024921,0,0.4174,0.503421
1544194025027,0,0.4174,0.486804
1544194025136,0,0.4174,0.520039
1544194025249,0,0.4174,0.494624
1544194025354,0,0.4174,0.486804
1544194025468,0,0.4174,0.534702
1544194025578,0,0.4174,0.593353
1544194025684,0,0.4174,0.529814
1544194025797,0,0.4174,0.522972
1544194025905,0,0.4174,0.522972
1544194026011,0,0.4174,0.504399
1544194026126,0,0.4174,0.491691
1544194026231,0,0.4174,0.558162
1544194026340,0,0.4174,0.575758
1544194026452,0,0.4174,0.509286
1544194026558,0,0.4174,0.517107
1544194026672,0,0.4174,0.504399
1544194026778,0,0.4174,0.525904
1544194026892,0,0.4174,0.469208
1544194026997,0,0.4174,0.565982
1544194027110,0,0.4174,0.523949
1544194027216,0,0.4174,0.483871
1544194027327,0,0.4174,0.505376
1544194027436,0,0.4174,0.488759
1544194027546,0,0.4174,0.478983
1544194027654,0,0.4174,0.482893
1544194027763,0,0.4174,0.579668
1544194027875,0,0.4174,0.492669
1544194027979,0,0.4174,0.478006
1544194028092,0,0.4174,0.517107
1544194028199,0,0.4174,0.478006
1544194028315,0,0.4174,0.457478
1544194028421,0,0.4174,0.476051
1544194028527,0,0.4174,0.592375
1544194028636,0,0.4174,0.489736
1544194028746,0,0.4174,0.5435
1544194028861,0,0.4174,0.514174
1544194028964,0,0.4174,0.482893
1544194029077,0,0.4174,0.473118
1544194029182,0,0.4174,0.496579
1544194029299,0,0.4174,0.606061
1544194029401,0,0.4174,0.505376
1544194029512,0,0.4174,0.499511
1544194029625,0,0.4174,0.499511
1544194029731,0,0.4174,0.463343
1544194029842,0,0.4174,0.465298
1544194029953,0,0.4174,0.467253
1544194030058,0,0.4174,0.59042
1544194030172,0,0.4174,0.506354
1544194030280,0,0.4174,0.470186
1544194030387,0,0.4174,0.482893
1544194030497,0,0.4174,0.44868
1544194030605,0,0.4174,0.446725
1544194030717,0,0.4174,0.453568
1544194030828,0,0.4174,0.556207
1544194030933,0,0.4174,0.475073
1544194031046,0,0.4174,0.477028
1544194031155,0,0.4174,0.481916
1544194031264,0,0.4174,0.456501
1544194031376,0,0.4174,0.438905
1544194031483,0,0.4174,0.480938
1544194031590,0,0.4174,0.562072
1544194031699,0,0.4174,0.470186
1544194031815,0.058651,0.4174,0.483871
1544194031920,0,0.4174,0.481916
1544194032029,0,0.4174,0.453568
1544194032136,0,0.4174,0.466276
1544194032250,0,0.4174,0.525904
1544194032355,0,0.4174,0.532747
1544194032465,0,0.4174,0.482893
1544194032573,0,0.4174,0.491691
1544194032683,0,0.4174,0.481916
1544194032796,0,0.4174,0.464321
1544194032904,0,0.4174,0.457478
1544194033016,0,0.4174,0.5435
1544194033124,0,0.4174,0.522972
1544194033236,0,0.4174,0.491691
1544194033340,0,0.4174,0.490714
1544194033453,0,0.4174,0.474096
1544194033564,0,0.4174,0.457478
1544194033669,0,0.4174,0.470186
1544194033782,0,0.4174,0.567937
1544194033887,0,0.4174,0.483871
1544194033997,0,0.4174,0.488759
1544194034108,0,0.4174,0.484848
1544194034218,0,0.4174,0.468231
1544194034327,0,0.4174,0.463343
1544194034434,0,0.4174,0.526882
1544194034547,0,0.4174,0.545455
1544194034655,0,0.4174,0.502444
1544194034767,0,0.4174,0.507331
1544194034876,0,0.4174,0.514174
1544194034980,0,0.4174,0.489736
1544194035090,0,0.4174,0.475073
1544194035203,0,0.4174,0.567937
1544194035309,0,0.4174,0.532747
1544194035422,0,0.4174,0.496579
1544194035533,0,0.4174,0.490714
1544194035640,0,0.4174,0.484848
1544194035747,0,0.4174,0.466276
1544194035860,0,0.4174,0.463343
1544194035969,0,0.4174,0.463343
1544194036076,0,0.4174,0.495601
1544194036184,0,0.4174,0.478983
1544194036293,0,0.4174,0.493646
1544194036403,0,0.4174,0.475073
1544194036515,0,0.4174,0.465298
1544194036624,0,0.4174,0.479961
1544194036735,0,0.4174,0.550342
1544194036839,0,0.4174,0.476051
1544194036954,0,0.4174,0.500489
1544194037060,0,0.4174,0.492669
1544194037172,0,0.4174,0.471163
1544194037278,0,0.4174,0.482893
1544194037386,0,0.4174,0.542522
1544194037500,0,0.4174,0.539589
1544194037605,0,0.4174,0.508309
1544194037718,0,0.4174,0.520039
1544194037828,0,0.4174,0.486804
1544194037939,0,0.4174,0.478006
1544194038043,0,0.4174,0.480938
1544194038156,0,0.4174,0.568915
1544194038267,0,0.4174,0.556207
1544194038377,0,0.4174,0.516129
1544194038480,0,0.4174,0.508309
1544194038592,0,0.4174,0.498534
1544194038702,0,0.4174,0.474096
1544194038809,0,0.4174,0.481916
1544194038917,0,0.4174,0.515152
1544194039029,0,0.4174,0.553275
1544194039137,0,0.4174,0.503421
1544194039246,0,0.4174,0.506354
1544194039360,0.00195503,0.4174,0.491691
1544194039466,0,0.4174,0.478983
1544194039573,0,0.4174,0.475073
1544194039682,0,0.4174,0.463343
1544194039797,0,0.4174,0.553275
1544194039906,0,0.4174,0.507331
1544194040011,0,0.4174,0.472141
1544194040125,0,0.4174,0.508309
1544194040235,0,0.4174,0.475073
1544194040343,0,0.4174,0.465298
1544194040453,0,0.4174,0.468231
1544194040560,0,0.4174,0.521017
1544194040670,0,0.4174,0.533724
1544194040781,0,0.4174,0.483871
1544194040890,0,0.4174,0.512219
1544194040999,0,0.4174,0.484848
1544194041105,0,0.4174,0.478983
1544194041217,0,0.4174,0.474096
1544194041328,0,0.4174,0.56305
1544194041434,0,0.4174,0.55914
1544194041548,0,0.4174,0.512219
1544194041652,0,0.4174,0.513196
1544194041762,0,0.4174,0.502444
1544194041876,0,0.4174,0.488759
1544194041980,0,0.4174,0.478983
1544194042089,0,0.4174,0.55132
1544194042203,0,0.4174,0.5435
1544194042311,0,0.4174,0.505376
1544194042421,0,0.4174,0.512219
1544194042529,0,0.4174,0.500489
1544194042636,0,0.4174,0.485826
1544194042746,0,0.4174,0.478983
1544194042859,0,0.4174,0.567937
1544194042964,0,0.4174,0.541544
1544194043075,0,0.4174,0.503421
1544194043186,0,0.4174,0.517107
1544194043297,0,0.4174,0.492669
1544194043407,0,0.4174,0.480938
1544194043514,0,0.4174,0.485826
1544194043621,0,0.4174,0.57869
1544194043733,0,0.4174,0.526882
1544194043839,0,0.4174,0.500489
1544194043952,0,0.4174,0.517107
1544194044059,0,0.4174,0.492669
1544194044173,0,0.4174,0.489736
1544194044278,0,0.4174,0.498534
1544194044387,0,0.4174,0.576735
1544194044496,0,0.4174,0.565005
1544194044608,0,0.4174,0.513196
1544194044714,0,0.4174,0.529814
1544194044828,0,0.4174,0.505376
1544194044934,0,0.4174,0.486804
1544194045049,0,0.4174,0.503421
1544194045155,0,0.4174,0.5435
1544194045263,0,0.4174,0.576735
1544194045374,0,0.4174,0.513196
1544194045480,0,0.4174,0.517107
1544194045592,0,0.4174,0.502444
1544194045704,0,0.4174,0.488759
1544194045810,0,0.4174,0.478006
1544194045917,0,0.4174,0.519062
1544194046030,0,0.4174,0.57478
1544194046142,0,0.4174,0.484848
1544194046248,0,0.4174,0.505376
1544194046359,0,0.4174,0.491691
1544194046470,0,0.4174,0.487781
1544194046578,0,0.4174,0.483871
1544194046688,0,0.4174,0.595308
1544194046796,0,0.4174,0.536657
1544194046906,0,0.4174,0.514174
1544194047014,0,0.4174,0.523949
1544194047122,0,0.4174,0.483871
1544194047233,0,0.4174,0.478983
1544194047343,0,0.4174,0.492669
1544194047452,0,0.4174,0.642229
1544194047560,0,0.4174,0.549365
1544194047672,0,0.4174,0.500489
1544194047782,0,0.4174,0.513196
1544194047892,0,0.4174,0.490714
1544194047995,0,0.4174,0.475073
1544194048109,0,0.4174,0.478006
1544194048217,0,0.4174,0.602151
1544194048329,0,0.4174,0.548387
1544194048434,0,0.4174,0.508309
1544194048546,0,0.4174,0.504399
1544194048654,0,0.4174,0.485826
1544194048762,0,0.4174,0.467253
1544194048874,0,0.4174,0.478006
1544194048983,0,0.4174,0.481916
1544194049095,0,0.4174,0.602151
1544194049200,0,0.4174,0.506354
1544194049314,0,0.4174,0.514174
1544194049420,0,0.4174,0.494624
1544194049527,0,0.4174,0.457478
1544194049637,0,0.4174,0.472141
1544194049750,0,0.4174,0.466276
1544194049859,0,0.4174,0.461388
1544194049968,0,0.4174,0.592375
1544194050078,0,0.4174,0.474096
1544194050184,0,0.4174,0.499511
1544194050298,0,0.4174,0.486804
1544194050401,0,0.4174,0.470186
1544194050512,0,0.4174,0.470186
1544194050624,0,0.4174,0.473118
1544194050735,0,0.4174,0.592375
1544194050844,0,0.4174,0.473118
1544194050953,0,0.4174,0.468231
1544194051063,0,0.4174,0.493646
1544194051171,0,0.4174,0.456501
1544194051282,0,0.4174,0.459433
1544194051386,0,0.4174,0.465298
1544194051500,0,0.4174,0.573803
1544194051608,0,0.4174,0.499511
1544194051717,0,0.4174,0.478006
1544194051828,0,0.4174,0.503421
1544194051936,0,0.4174,0.475073
1544194052043,0,0.4174,0.464321
1544194052156,0,0.4174,0.462366
1544194052262,0,0.4174,0.619746
1544194052373,0,0.4174,0.521994
1544194052485,0,0.4174,0.494624
1544194052590,0,0.4174,0.511241
1544194052702,0,0.4174,0.478006
1544194052809,0,0.4174,0.461388
1544194052917,0,0.4174,0.470186
1544194053028,0,0.4174,0.608016
1544194053141,0,0.4174,0.518084
1544194053246,0,0.4174,0.487781
1544194053360,0,0.4174,0.508309
1544194053466,0,0.4174,0.468231
1544194053577,0,0.4174,0.461388
1544194053687,0,0.4174,0.476051
1544194053794,0,0.4174,0.546432
1544194053907,0,0.4174,0.57478
1544194054018,0,0.4174,0.491691
1544194054122,0,0.4174,0.487781
1544194054233,0,0.4174,0.478983
1544194054339,0,0.4174,0.474096
1544194054448,0,0.4174,0.465298
1544194054562,0,0.4174,0.477028
1544194054667,0,0.4174,0.584555
1544194054779,0,0.4174,0.480938
1544194054886,0,0.4174,0.480938
1544194054995,0,0.4174,0.505376
1544194055105,0,0.4174,0.481916
1544194055217,0,0.4174,0.473118
1544194055324,0,0.4174,0.478006
1544194055437,0,0.4174,0.575758
1544194055546,0,0.4174,0.482893
1544194055655,0.15738,0.4174,0.507331
1544194055762,0,0.4174,0.504399
1544194055872,0,0.4174,0.469208
1544194055984,0,0.4174,0.492669
1544194056093,0,0.4174,0.601173
1544194056202,0,0.4174,0.539589
1544194056309,0,0.4174,0.495601
1544194056417,0,0.4174,0.509286
1544194056526,0,0.4174,0.483871
1544194056640,0,0.4174,0.44868
1544194056746,0,0.4174,0.509286
1544194056859,0,0.4174,0.565982
1544194056965,0,0.4174,0.494624
1544194057078,0,0.4174,0.505376
1544194057183,0,0.4174,0.479961
1544194057293,0,0.4174,0.469208
1544194057402,0,0.4174,0.455523
1544194057512,0,0.4174,0.478983
1544194057625,0,0.4174,0.59824
1544194057736,0,0.4174,0.509286
1544194057843,0,0.4174,0.499511
1544194057953,0,0.4174,0.497556
1544194058058,0,0.4174,0.457478
1544194058167,0,0.4174,0.457478
1544194058280,0,0.4174,0.462366
1544194058389,0,0.4174,0.456501
1544194058499,0,0.4174,0.596285
1544194058608,0,0.4174,0.55523
1544194058718,0.171065,0.4174,0.503421
1544194058825,0,0.4174,0.503421
1544194058939,0.4174,0.4174,0.480938
1544194059048,0,0.4174,0.441838
1544194059151,0,0.4174,0.449658
1544194059268,0,0.4174,0.458456
1544194059372,0,0.4174,0.439883
1544194059482,0,0.4174,0.496579
1544194059589,0,0.4174,0.497556
1544194059703,0,0.4174,0.45259
1544194059812,0,0.4174,0.462366
1544194059924,0,0.4174,0.428153
1544194060032,0,0.4174,0.437928
1544194060139,0,0.4174,0.428153
1544194060250,0,0.4174,0.450635
1544194060358,0,0.4174,0.43695
1544194060465,0,0.4174,0.504399
1544194060573,0,0.4174,0.449658
1544194060690,0,0.4174,0.456501
1544194060792,0,0.4174,0.466276
1544194060904,0,0.4174,0.451613
1544194061011,0,0.4174,0.437928
1544194061121,0,0.4174,0.450635
1544194061233,0,0.4174,0.453568
1544194061341,0,0.4174,0.498534
1544194061453,0,0.4174,0.470186
1544194061564,0,0.4174,0.455523
1544194061668,0,0.4174,0.473118
1544194061782,0,0.4174,0.472141
1544194061889,0,0.4174,0.466276
1544194061998,0,0.4174,0.472141
1544194062105,0,0.4174,0.483871
1544194062216,0,0.4174,0.481916
1544194062327,0,0.4174,0.466276
1544194062436,0,0.4174,0.477028
1544194062543,0,0.4174,0.481916
1544194062657,0,0.4174,0.471163
1544194062766,0,0.4174,0.467253
1544194062875,0,0.4174,0.492669
1544194062986,0,0.4174,0.499511
1544194063091,0,0.4174,0.472141
1544194063201,0,0.4174,0.487781
1544194063309,0,0.4174,0.474096
1544194063421,0,0.4174,0.473118
